label,text
Fraudulent,"Tsunami,Hurricane Katrina , Hurricane Wilma and South Asia Earthquake ,55% to other Charity Organizations around the World and 5% for your effortand time.I cannot talk with you on the phone due to my ..."
Fraudulent,"My name is John paul, a member of Independent Committee of=20Eminent Persons (ICEP), Switzerland. ICEP is charged with the responsibil=ity=20of finding bank accounts in Switzerland belonging to non-Sw..."
Fraudulent,"PLANE CRASH WEB SITE...http:/ews.bbc.co.uk/1/hi/world/europe/859479.s=tm.=20=20 (""REMITTANCE OF $15 MILLION U.S.A DOLLARS CONFIDENTIAL IS THE CASE"") ..."
Fraudulent,Dear=2CMe The Greatest Joy And Relief=2E God Bless You For Your Kind Assistance We Have Agreed To Offer You 20% Of The Total Sum=2E Seriously Waiting For Your Urgent Reply=2E Best regard=2EYou Full Ad...
Fraudulent,because we are still in Government service. Let honesty and trust be ourwatchwords throughout this transaction. And your Prompt reply will be highly appreciated. Best regards. John Obute____________...
Fraudulent,"FROM EMMANUEL AND JOY SULMANAvenu 12 Reu 47 ABIDJANDANANI REFUGEE CAMP, ABIDJANREPUBLIC OF COTE-D'IVOIRE Please contact us through this our privat EMAIL ADDRESS. ( emman_joy1@yahoo.ca ) D..."
Fraudulent,"<DIV><DIV><DIV><TT>Dear Friend, <BR><BR><BR>I am Mrs Nenita Villaran-a citizen of philippine,<BR>widow , and legitimate heir to the late former<BR>Minister of finance who was assassinated for been<BR>..."
Fraudulent,"Sunoco Sun Oil Company,Ltd.Trusty Kojimachi Bldg.3-4 Kojimachi,Chiyoda-ku,Tokyo. 102-0083 Japan.www.sunoco.co.jp/about/index.html CASHIER NEEDEDI am Mr. HIroshi Iguchi, President of Japan Su..."
Fraudulent,From=3AMrs Fatima Ali=2EAttn=3AThe Managing DirectorBefore I proceed=2C may I humbly introduce myself toyour goodself=2C My Name is Mrs=2E Fatima Ali=2C an Iraqirefugee =2Cmy husband was until recentl...
Fraudulent,"B.I.BE (BANQUE INTERNATIONAL BENIN)Dear Sir, In order to transfer out (USD 45 MILLION) Forty Five million United States Dollars) from B.I.BE (Banque Internationale du Benin). I have the courage to as..."
Fraudulent,"Hello Friend, First, I must solicit your confidence in this transaction, this is by virtue if its nature as being utterly CONFIDENTIAL and TOP SECRET. Truly, I know that a transaction of this magnitu..."
Fraudulent,"FROM BARRISTER MARK TRAORE CHAMBERS, LEGAL PRACTITIONER AND PUBLIC NOTARY & HIGH COURT REPRESENTATIVE SUITE 202 OMEGA PLAZA, APAPA LAGOS -NIGERIA. Dear Sir/Ceo, It is obvious that this proposal will c..."
Fraudulent,PLEASE ENDEAVOUR TO USED IT FOR THE CHILDREN OF GOD.I am the above named person from Kuwait. I am marriedto Dr. Harry Jones who worked with Kuwait embassy in Ivory Coast for nine years before he died ...
Fraudulent,"d <A href=3D""mailto:applefamily@indiatimes.com"">applefamily@indiatimes.co=m</A>, I will also need your private and direct telephone and fax number =for easy reach.</DIV><BR><DIV>Please this is a very ..."
Fraudulent,"PLANE CRASH WEB SITE...http:/ews.bbc.co.uk/1/hi/world/europe/859479.stm (""REMITTANCE OF $15 MILLION U.S.A DOLLARS CONFIDENTIAL IS THE CASE..."
Fraudulent,"Greetings from Dubai,This letter must come to you as a big surprise, but I believe it is only a =day that people meet and become great friends and business partners. I am Mr. =Khalifa Al Abuhail, curr..."
Fraudulent,Dear FriendI am Mrs=2EMercy Kume=2C wife of late Mr Anthony Kume=2C a wealthy Zimbabwean farmer who was brutally murdered in a land dispute together with his oversea partner Mr=2E pete Bailey and the ...
Fraudulent,Dear Partner=2CFollowing the sudden death of my husband General SaniAbacha the late former head of state of Nigeria in August1998=2CIhave been thrown into a state of utterconfusion=2Cfrustration and h...
Fraudulent,"JamesBellBank chambers & Associates13 Dale HouseLondon SE16 2PTUnited KingdomHello,I am James L Bell an attorney to MOHAMEDKAMAL YASSER , a deceased Immigrant. Property magnate, who was based in t=he ..."
Fraudulent,MR BADMUS IGWEBRANCH MANAGERGULF BANK PLCILUPEJU BRANCH LAGOSNIGERIA=2EATTN=3A PRESIDENT=2FC=2EE=2EO I am pleased to get across to you for a very urgent and profitable business proposal=2C though I do...
Fraudulent,"Dr.Morgen Akin BestLagos-AfricaDear Friend,I, on behalf of my colleagues from the Federal Government of Nigeria owned parastatals decided to solicit your assistance as regards transfer of US$21,500,0..."
Fraudulent,Dear Good Friend=2CMy name is Mr Ben Azizi i am the branch and computer manager here in our bank=2EI have only written to seek your indulgence and assistance=2E I wish to make a transfer involving a ...
Fraudulent,"FROM:MRS.MCKNIGHT LUCY,THE WIFE OF LATE CHIEF FREDRICK MCKNIGHT,FORMER POPULAR BLACK FARMER IN ZIMBABWE.Dear Friend.With due respect, trust and humility I write thisLetter to you seeking your help an..."
Fraudulent,DEAR PARTNERI GUESS THIS LETTER MAY COME TO YOU AS SURPRISE SINCEI HAD NO PREVIOUS CORRESPONDENCE WITH YOU.I AM THE CHAIRMAN TENDER BOARD OF INDEPENDENT NATIONALELECTORAL COMMISSION (INEC). I GOT YOUR...
Fraudulent,"Kindest Attention:My name is Mr. Simon Robson. I am from Portugal . I have been diagnosedwith Esophageal cancer. It has defiled all forms of medical treatment, andright now I have only about a few mo..."
Fraudulent,Dear sir=2CThis business will be of interest to you and your business andinvolves $30=2C000=2C000=2E00=2C which emanated from over invoiced contracts executedon behalf of my ministry of minerals and E...
Fraudulent,"<P>DEAR SIR/MADAM,</P><P>MY NAME IS ENGINEER. TONY EDEM THE DIRECTOR GENERAL WITH THE MINISTRY OF= WORKS AND HOUSING HERE IN NIGERIA. I WISH TO EXTENT THIS BUSINESS RELATION=SHIP TO YOU WITH THE HOPE ..."
Fraudulent,"Dear Sir,I have a profiling amount in an excess of US$183.5M, which I seek your partnershipin accommodating for me. I am willing to give out 25% of this total sum toyou for your quick assistance and p..."
Fraudulent,"FROM THE DESK OF:Dr. KELVIN PROMCHAYREPUBLIC OF SOUTH AFRICACONTRACT REVIEW PANELSOUTH AFRICA MINING CORP.PRETORIA.REQUEST FOR PARTNERSHIP:My name is Dr.Louis Promchay, I head a Seven-man Tenders Boar..."
Fraudulent,"DEAR FRIEND,THROUGH THE COURTESY OF BUSINESS OPPORTUNITY, I TAKE LIBERTY ANCHORED ON ASTRONG DESIRE TO SOLICIT YOUR ASSISTANCE ON THIS MUTUALLY BENEFICIAL ANDRISKFREE TRANSACTION WHICH I HOPE YOU WILL..."
Fraudulent,"<DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV><DIV>FROM MISS MARIAM HISMAN<BR>COTE D'IVOIRE ABIDJAN <BR>WEST AFRICA.</DIV><DIV><BR>DEAR , </DIV><DIV>PE..."
Fraudulent,All I require is your honest co-operation to enable us seethis deal through. I guarantee that this will be executedunder a legitimate arrangement that will protect you from any breachof the law. Trust...
Fraudulent,Hello=2C My name is Mrs=2E Catherine O=91Connor=2E I trained and work as an external auditor for the International Financial Services Ltd for Anglo Irish Bank=2E Working as part of a bigger team that ...
Fraudulent,">From Mr. Barry HenryOuter CircleRegents ParkNW3 4RYLondonGood=20Day,Please accept my sincere apologizes if my email does not meet=20your business or personal ethics. I will first introduce myself as ..."
Fraudulent,"STRICTLY PERSONALPermit me to introduce myself. I am Mr Joyce Zuma, a banker by =20profession. I have taken time out to source the right individual, =20which is your humble self. I possess valuable an..."
Fraudulent,Err:508
Fraudulent,ATTN=3A DIRECTOR=2FC=2EE=2EOMy name is MR=2EPAULMPOYO=2C elder son of MR=2E DANIEL MPOYO of Zimbabwe=2E This might be a surprise to you where I got your contact address=2EI got your address from South...
Fraudulent,"Please Help,Sorry for intruding into your privacy,let me introduce myself. I am Miss Hadija Samir from Egypt. Daughter of late Mr. Mahmoud Shabah Samir. died along with My mother Mrs salamafereg Samir..."
Fraudulent,Dear Brother=2FSister Good day to you and I hope that this e-mail will find you well and in good health=2E I write you this e-mail to seek for a possible investment co-operation and assistance in your...
Fraudulent,"Attention,Please accept my sincere apologizes if my email does not meet yourbusiness or personal ethics. I will first introduce myself as Mr.DavidPerry, a staff in the Private Clients Section of a wel..."
Fraudulent,r From . Mr.Habib Waheed.Date 29-04-2006.Kindest Attention:=20My name is Mr. Habib Waheed. I am from Dubai . I have been diagnosed with==20Esophageal cancer. It has defiled all forms of medical treatm...
Fraudulent,"Dear Friend, I know this mail may come as a surprise to you, since we do not know ourselves or have any previous contact before now, my purpose of writing you is this. We believe that you would be in ..."
Fraudulent,"B.P 2341 Lome Togo.West- Africa.My name is Mr. Balarabe Zamani, the Manager, credit and foreign bills of ECOWAS BANK LIMITED Lome Togo .I am writing in respect of a foreign customer of my bank with ..."
Fraudulent,"FROM MRS SUZAN SANKOHABIDJAN, IVORY COASTDEAR ONE,I AM MRS SUZAN SANKOH THE WIFE OF LATE CHEIF ANDREWKAMARA, THE OWNER OF TWO GOLD FIELDS IN SEIRRA LEONE THAT WAS LATER TAKEN=OVER FROM US BY THE GOVER..."
Fraudulent,"My name is MR FRANK ABBAI am Financial Consultant ofGreenline Real Estate & Forestry Consulting in Europe,seek to writeyour response on an expatriate opportunity in order to transfer out(Fifteen Milli..."
Fraudulent,"from john_ishmealAbidjan Cote D` Ivoire West AfricaE-mail= john_ishmeal2@yahoo.fr Dear One,I wish to write you about this business proposal and urgent assistance. Towards my life and inheritance.I am ..."
Fraudulent,"OLD MUTUAL ORGANISATIONMutual park Jan Smuts DrivePinelands, Gauteng.7405South Africa.Information of your prize money, as well as payments, shall promptly be provided. Winning confirmations must be su..."
Fraudulent,"Dear Friend,How are you doing? I would be very interested in offeringyou a part-time paying job in which you could earn a lot.My name is Kenneth Scott and I am 42 years of age.I just resigned my job a..."
Fraudulent,NG>=20<DIV>&nbsp;</DIV><DIV><FONT color=3D#0000ff><STRONG>PLANE CRASH WEB SITE...http:/ews.bbc=.co.uk/1/hi/world/europe/859479.stm</STRONG></FONT></DIV><STRONG><FONT co=lor=3D#0000ff><DIV><BR>&nbsp;&n...
Fraudulent,Best Regards.Mrs.Mariam Abacha.------------------------------------------Faites un voeu et puis Voila ! www.voila.fr=20
Fraudulent,Dear Sir=2FmadamI am a 20 years old Rwandan girl =2CI am just an innocent victims of circumstances in my situations that is why I decided to contact you through this medium due to its urgency to secur...
Fraudulent,"FROM MR HENRY ALLENABIDJAN COTE D'IVORE(IVORY COAST)PRIVATE EMAIL:henry_finance2003@yahoo.frTel:+22509620113I AM MR HENRY ALLEN,A STAFF OF ONE OF THE COMMERCIAL BANK IN ABIDJAN COTE D'IVOIR(IVOIRECOAS..."
Fraudulent,<!--a {font-size:12px;color:black}a:hover {font-size:12px;text-decoration:underline}.b{font-family:Arial; font-size:80%; margin-bottom:2px;color:#0000CC}.pp{font-family:Arial;font-size:10px}--></style...
Fraudulent,"MILLION FIVE HUNDREDTHOUSAND DOLLARS)We want to transfer to overseas the sum of($39,500.000.00USD) Thirty NineMillion Five Hundred Thousand United States Dollars)from a Prime Bank in Africa. I would l..."
Fraudulent,"(1)Your full names(2)Contact address (3)Phone/fax numbers Thank you for your time.Best Regards.MR Scrotum Harold. J,Managing Director/Ceo,Credence coating service Ltd,24-34 Hartworth avenue,East Evert..."
Fraudulent,"Compliments Of the Season, Pleasure writing to you at this moment of the day, I am Mr Zuma Barley, the director incharge of auditing and accounting Dept. of AFRICAN DEVELOPMENT BANKBENIN(ADB) in Coton..."
Fraudulent,"Sir,Investment and Cooperation Opportunity.Compliments and greetings to you. Haven found you listedwith your trade commission in our country; it is our wishto do business with you, hence your receipt ..."
Fraudulent,"I AWAIT FOR YOUR URGENT REPLY . FAITHFULLY, ENGR WILLIAM OKEKE _____________________________________..."
Fraudulent,"Dear,I am Dr.T. Erick, a native of Cape Town in South Africa and I am an Executive Accountant with the South Africa Department of Mining & Natural Resources. First and foremost, I apologized using thi..."
Fraudulent,Attent:I must solicit your strictest confidence in this transaction this is virtue of it nature as being utterly confidence and top secret and you are contacted with the believe that you will be of gr...
Fraudulent,ATTN:MANAGING DIRECTORI am writing this proposal hoping that you would be of assistance in this business of mutual benefit. My name is Mr.David Agu an auditor at one of the Federal Ministries in lagos...
Fraudulent,"Dear Friend,I did not forgot your past effort by trying to help me, now I want to tell you that i have suceeded in getting those funds transferred under the cooperation of a new partner from Chile.Con..."
Fraudulent,oo.com=20Best regardsHON.EDWARD TAYLOR+233-243485760.- HON EDWARD TAYLOR
Fraudulent,"Dear,I am Dr. M. Tutu, a native of Cape Town in South Africa and I am anExecutive Accountant with the South Africa Department of Mining & NaturalResources. First and foremost, I apologized using this ..."
Fraudulent,Mr Kizie Mulumba 1313 Main Tower Standard Bank Centre Heerengracht Cape Town 8001 South Africa Attn=3A The President=2FCEO I am Mr Kizie Mulumba =2C Finance Director STANDARD BANK LTD=2E I have urgen...
Fraudulent,"Hello, My name is Martin Mccourt, an Irish national,though I have lived all in Portugal. I have been diagnosed with Esophageal cancer .It has defiled all forms of medical treatment, and right now I ha..."
Fraudulent,"name/ company name, address, company's details &activities, telephone & fax numbers.These information will enable us make the applicationsand lodge claims to the concerned ministries &agencies in favo..."
Fraudulent,"FROM:Mr.D Dumas.#24 garden Avenue, Sungu Johannesburg Rep Of South Africa. Dear Sir/Madam, I am Mr.D Dumas. a consulting auditor of prime banks herein South Africa. I have the courage to Crave indulg..."
Fraudulent,"servants, we are not authorized to operate Foreign Bank account hence our decision to use your account on full trust and confidence to transfer this money outside Nigeria. We have jointly agreed to tr..."
Fraudulent,"from your PayPal account to the FIRST email address in the list below, al=ong with a note saying:=20"" Please add me to your mailing list. ""=20Be certain to add this note, as this is what KEEPS THIS PR..."
Fraudulent,"My Dear Friend,I got your contact through a desperate and personal search on the web for =someone I could really trust as I have prayed over it and I wish to express =my interest to handle this matter..."
Fraudulent,"(vinokoni5@hotmail.com)FROM:MRVINO.F.KONITEL.+27-82-679-3775FAX;+27-11-484-4082NO 25 CLAIM STREET JohannesburgSOUTH AFRICADear SIR/MADAM,Peace and love of God be with You.I guess this letter may come ..."
Fraudulent,From=3A Maria Rose Muduo Av=2E12 RD 16=2CApt=2E39B=2C Triechville Abidjan=2C Cote D'Ivoire=2E Email=3Amissmariarose=5Fm=40yahoo=2Ecom Dear Friend=2C =28PROJECT=2F2005=2FPWM=2FM=2EMUDUO-INVESTMENT=29 P...
Fraudulent,"MY DEAR FRIEND,I DO BELIEF THAT THIS MAIL WILL NOT BE A DISTURBANT TOYOUR LIFE OR MAKE YOU TO BE MORE REPUGNANT ABOUT MYPERSONALITY HENCE I HAVE NO ALTERNATIVE OTHER THEN TOCONSULT A PATHETIC FELLOW..."
Fraudulent,"DEAR BELOVED,=20I am Sussan Adams=20PLEASE ENDEAVOUR TO USE IT FOR THE CHILDREN OF GOD. I am the above=20named person. I am married to Dr. Donald Adams A LIBERIAN but I=E2=80=99m n=ow=20in Nigerian Ge..."
Fraudulent,Dear Sir=2FMadam=2CThis mail will definitely be coming to you as a surprise=2C but I must crave your indulgence to introduce myself to you=2EI am Mr=2E John mensah Sulikuh=2C a supervisory manager at ...
Fraudulent,"Dear Friend,I am Mr jema farid, the director in charge of auditing and accountingsection of Bank Of Africa,Ouagadougou Burkina faso West Africa withdue respect and regard.I have decided to contact you..."
Fraudulent,"FONT><A href=3D""mailto:johnamaneclarke1@aim.com""><FONT color=3D#0000FF><B=><U>johnamaneclarke1@aim.com</B></U></FONT></A><BR><A href=3D""mailto:johnamaneclarke1@aim.com""><FONT color=3D#0000FF><B><U> =<..."
Fraudulent,"I am the manager of bill and exchange at the foreign remittance=20department of BANK OF AFRICA. I am writting to seek your coperation over this business deal. In=20my=20department, I discovered an ..."
Fraudulent,"<DIV><DIV><DIV><STRONG>HELLO, <BR>&nbsp;I WILL WANT YOU TO KINDLY SUPPLY ME WITH SOME ITEMS FROM YOUR STORE BUT BEFORE I COULD PLACE THE ORDER I WILL WANT YOU TO KINDLY ADVISE ME ON ANY OF LISTED PAYM..."
Fraudulent,"head of state, Gen. Sani Abacha,the government Officials set up companies and awarded themselves contracts which were grossly over-invoiced invarious Ministries. The NEW CIVILIAN Government set up a C..."
Fraudulent,NIGERIAN NATIONAL PETROLEUM CORPORATION=28NNPC=29FALOMO COMPLEX=2CIKOYI LAGOS NIGERIAFROM=3A MR MIKE JIDEPRIVATE E-MAIL=3A mijez2001=5Fnnpc=40zwallet=2EcomDEAR FRIEND=2CURGENT BUSINESS PROPOSAL=3A=28S...
Fraudulent,held with our banks here in South Africa and the Director of Account/Operations approached us since he cannot transfer this fund alone without going through us (i.e. The International Remittance Depar...
Fraudulent,"{ONE HUNDRED AND TWENTY SIX MILLION DOLLARS)Dear Sir,We want to transfer to overseas ($ 126,000.000.00USD) One hundred and Twenty six million United States Dollars) from a Bank in Africa, I want to as..."
Fraudulent,FROM=3A MR=2E WILLIAMS SAVIMBITELL=3A 27-833-515247E-MAIL=3A william=5Fsavimbi2001=40yahoo=2Ecom JOHANNESBURG SOUTH AFRICAPrivate and ConfidentialDear Sir=2CYou may be surprised to receive this letter...
Fraudulent,[1] 20% FOR THE ACCOUNT OWNER [YOU] [2] 80% FOR US [THEOFFICALS] It is from the 80% that we wish to commense investments in your country as you will also stand as our foriegn agent over there.Please n...
Fraudulent,"Good Day!I hope my email meets you well. I am in need of your assistance. My name isMr. MARK LEE. I am in charge of Administration, London Office of theEngineering military unit, in Ba'qubah in Iraq, ..."
Fraudulent,Dear Friend=2C Respectfully submitted=2C My name is Mohammed Bello=2C the Assistant Manager=2C credit and foreign bills of UNION BANK PLC=2E I am writing this letter to solicit for support and assista...
Fraudulent,"//moneycentral.msn.com/content/Banking/Betterbanking/P123123.asp?=0DGT1=3D6704 The said amount is (14 million pounds)which is about (28 milli=on US Dollars) As it might interest you to know, we shall ..."
Fraudulent,Email.johnmoyo102@yahoo.comN0 10 Mandela Avenue JohannesburgSouth Africa ATTN:Sir/Madam You may be surprise to receive this latter since you do not know me =personally .I got your contact through Joh...
Fraudulent,"<DIV> <DIV>From Paul Kamara<BR>Abidjan Cote D' I voire.<BR>Email:<A href=""mailto:paul_kamara@yahoo.com"">paul_kamara@yahoo.com</A><FONT size=1><FONT face=Verdana> </FONT></FONT><BR></DIV> <DIV>&nbsp;..."
Fraudulent,"Cache\acff02a98e444a2cfc8e6580c12ac345\static\famfamfam/CI.gif)""></SKYPE:=SPAN></SKYPE:SPAN><SKYPE:SPAN class=3Dskype_tb_imgS_stat id=3Dskype_tb_im=g_s1></SKYPE:SPAN><SKYPE:SPAN class=3Dskype_tb_injec..."
Fraudulent,"I am Mr Carol Harvey, Chief Executive Officer of ES Oil and Gas Ltd.We are an OPEC members that deals on crude oil, raw materials and export toCanada, America, Europe and Asia. Our company is also ..."
Fraudulent,"Greetings From Group Finance DirectorH.B.O.S Plc Edinburgh EH3 9PETel:+44 704 0117071Fax:+44 870 4902369 Email:hbos@uku.co.ukwebsit:www.hbosplc.com Greetings, I am Dr. Phil Hodkinson, Group Finance..."
Fraudulent,"African Development BankBurkina Faso (ADB-ANNEX)Ouagadougou-Burkina Faso.Dear friend,It will be a surprise for you to receive this mail, Welcome this letter. I am Mrs. Alimatou Ouedraogo ,the Director..."
Fraudulent,"The Beneficiary, Estate of Engr. Terry Williams. FINAL NOTIFICATION Please confirm your receipt of this mail because previous correspondence have been sent to you but we did not get any res..."
Fraudulent,"Dear Acquaintance,Permit me to introduce myself. I am Ian Small-Smith, attorney at law andsenior partner at David H. Botha, Du Plessis and Kruger inc.(jhb) a reput=ablelaw firm in south africa with of..."
Fraudulent,"Mr James ObuluUnited Bank Of Africa.Capetown Branch,South Africa.Email:jobulu@webmail.co.zaI am James Obulu, Bank Manager of United Bank OfAfrica , capetown Branch.I have urgent and veryconfidential b..."
Fraudulent,"have the firm direct the funds to another bank with you as account =20holder, this way there will be no need for you to think of receiving =20the money from the firm.We can fine-tune this based on our..."
Fraudulent,"<DIV>Hello Gentleman,<BR><BR>I am Mr. Emmanuel Ede, an accountant officer with&nbsp;Our Bank,here in Cotonou Benin. I gathered your information from my country's international chamber of trade and com..."
Fraudulent,"Mr. Benlock From (uk)25 Gresham StreetLondon EC2V 7HN. In order to transfer out ( Twelve million, fivehundred thousand British pounds) from our Bank . I have the courage to look for a reliable and Hon..."
Fraudulent,"I know that this message will come to you as a surprisesince we don?t know each other, but for purpose ofintroduction, I am DAVID MORGAN. The bank manager ofAMALGAMATED BANK OF South Africa (ABSA). Th..."
Fraudulent,"In order to transfer (USD$56 Million Dollars) from our bank, I have the courage to ask you to look for a reliable and honest person who will be capable of this important business believing that you wi..."
Fraudulent,"ATTENTION, SIR, I AM OF THE VIEW THAT YOU WILL BE OF TREMENDEOUS VALUE, ASSISTANCE, CONSENTING/ AGREEING TO BAIL ME AND ALSO, HELP ME SECURE A GREAT FORETUNE (MONEY) WHICH MY PARENTS ACQUIRED OVER PER..."
Fraudulent,CONFIDENTAL BUSINESS PROPOSAL>FROM DR.PAT ODOGU.>>DEAR SIR>>I AM DR .PAT ODOGU ACCOUNTANT (FOREIGN PAYMENT DEPT) WITH THE >FEDERAL MINISTRY OF TRANSPORT LAGOS- NIGERIA.>>WITH THE ASSISTANCE OF SOME ...
Fraudulent,We were intstructed to contact you by the Abacha's family(family ofthe former Nigerian Military Dictator and Head of StateGeneral SaniAbacha who died on the 8th of June last year while inoffice) fora...
Fraudulent,"Dear friend,I know you might have received letters like this from the internet and it came to you as a joke or game, but this is real and legal of which I need your urgent response to. I am Barrister ..."
Fraudulent,"FROM GEORGE DUKEPHONE +34 690 35 9947Greeting,This letter might surprise you because we have met neither in person nor by correspondence. But I believe it is one day that you get to know somebody eith..."
Fraudulent,"BARR.PAUL RICHARD (esq)Terry waya Chambers409 Nortonburg,Accra,Ghana-West Africa.Reply to:richardpaul111@yahoo.comTelephone +233-246149832, Attn:, Compliments of the day to you.I must solicit your c..."
Fraudulent,ca</SPAN> and currently holding the post of Director Auditing and Accountin=g unit of the bank.I have the opportunity of transfering the left over fund=s ($11.5million) of one of my bank clients who d...
Fraudulent,"Hallo friend,This letter must surprise you because we have never meet before =20neither in person nor by correspondence, but I believe that it takes =20just one day to meet or know someone either phys..."
Fraudulent,FROM GEORGE DUKEGreeting=2CThis letter might surprise you because we have met neither in person nor by correspondence=2E But I believe it is one day that you get to know somebody either in physical or...
Fraudulent,"Looking forward to your cooperation.Yours faithfully,Mark Luke___________________________________________________________________________????? ??????? ??? ???????- http://www.almarefa.net"
Fraudulent,"Abidjan cote d'ivoireWest Africa.Att:Please kindly accept this offer with your full heart.With warm heart I offer you my friendship, and I hope that this mailmeets you in good time. However strange or..."
Fraudulent,From=3AMrs MOHAMMED=2E Attn=3AThe Managing Director Before I proceed=2C may I humbly introduce myself to your goodself=2C My Name is Mrs=2E Aisha mohammed=2C an Iraqi refugee =2Cmy husband was until r...
Fraudulent,"Dear Sir/Madam, compliments of the day. i got your email address from the south African on line network without wasting your time let me go straight to the point. In my department we discovered sum of..."
Fraudulent,"this our customer, I personally have watched with keen interest to see the =next of kin but all has proved abortive as no one has come to claim his fun=ds of US$11.3M (Eleven Million Three Hundred Tho..."
Fraudulent,"Dear one. My name is Master Karonga Zungu, the son of Mr.Ellies Karonga of blessed =memory from Zimbabwe, During the current crises against the farmers in =Zimbabwe from the supports of President Rob..."
Fraudulent,Good day my dear friend My name is Mr=2E Collins vollen=2E I am working in one of the bank in London=2E I am here by to seek of your help=2E I have one customer whose name was Mrs=2E Stella obasanjo=3...
Fraudulent,this matter and I also want to guarantee you that my partner and myselfare in a better position to make the payment of this claim possibleprovided you can give us a very strong assurance and guarantee...
Fraudulent,I am Mr=2EMr=2EGailu Fall =2C Bank Manager Pacific Trust Bank=2C Fan Road Branch=2CDakar Senegal=2E I have urgent and very confidential business proposal for you=2EMr Guy Gelinas a Canadian businessma...
Fraudulent,"Dear Friend,<br/><br/>I will like to invest in your country. I am Samuel Dl=ovu from Liberia,the son of Michael Dlovu, former Minister of Mines and Ind=ustry. Our both parents were killed in the Liber..."
Fraudulent,"FROM MISS ZAINAB UBA AND HER BROTHERABIDJAN, IVORY COASTWEST AFRICA.ATTN ,It is my pleasure to write you after my seven days fasting and prayers and much consideration since I can not be able to see y..."
Fraudulent,Dear Sir=2C First I must solicit your strictest confidence in this transaction and I pray that my contacting you will be given genuine approval considering the fact that we don't know each other befor...
Fraudulent,"Mr.Eric Wong.Union Bank Of China,99 Queens Road CentralHong Kong,Dear Friend,I write you in good faith, hoping that you will treat this letter as adesperate search for assistance in a matter that shal..."
Fraudulent,"Good DayI am Mr. Patrick Chan, Executive Director and Chief FinancialOfficer of the Hang Seng Bank Ltd. I have a concealed businesssuggestion for you.Our client Gen. Samir Abi Rahman who was with the ..."
Fraudulent,URGENT & CONFIDENTIALBest wishes of good health and success in your pursuits particularly through my proposal as contained in this letter.Before going into details of my proposal to y...
Fraudulent,ATTN=3A=2CI am Godwin Ekpontu Sangana=2C Esq=2E=2C A personal attorney to MR=2FMRSMILLER=2C an expartriate formally with my country's branch of AgipOil Company=28NAOC=29=2C here in Lagos=2E On April 2...
Fraudulent,Dear Sir=2FMadam=2E Permit me to inform you of my desire of going into business relationship with you=2E I got your name and contact from the Benin Chamber of Commerce and Industry=2E I prayed over i...
Fraudulent,"Dear Friend,I am Mrs. Suha Arafat, the wife of Yasser Arafat, the Palestinian leader who =died recently in Paris. Since his death and even prior to the announcement, I =have been thrown into a state o..."
Fraudulent,"RIGHT OF REPLYGreetings.=20I strongly regret any inconvenience the receipt of this letter may=20cause you, bearing in mind the nature of its content coming from a=20person without any referral, but pl..."
Fraudulent,"http:/ews.bbc.co.uk/1/hi/world/europe/859479.stmSince we got information about his death, we have been expecting his next of kin to come over and claim his money because we cannot release it unless so..."
Fraudulent,"And finally after that i shall provide you with more details of this operation.Your earliest response to this mail will be appreciated.Kind Regards,Mr. Cheung Pui."
Fraudulent,"31 Eugene Marais Avenue, Constantia, South Africa. (URGENT BUSINESS) My name is Dr.steven kech. and I work in theInternational opera..."
Fraudulent,REQUEST FOR YOUR ASSISTANCE IN A FINANCIAL TRANSACTION. I am interested in your partnership in business dealing.This business proposal I wish to intimate you with is of mutual benefit and it's success...
Fraudulent,"Dear Sir,I am Chief Dr. Phil E. Bernard, a native of Cape Town in SouthAfrica and I am an Executive Accountant with theSouth African department of Mining and Natural Resources.Please accept my apology..."
Fraudulent,Best regards. Sunny Udoman___________________________________________________________________________Mail sent from WebMail service at Libera Universita' Popolare della Valpolicella
Fraudulent,Attn=2CI would like to apply through this medium for yourco-operation and to secure an opportunity to investand do joint business with you in your country=2E I have a substantial capital i honourably...
Fraudulent,"account because this sum is in U.S. dollars and theformer owner of the account is a foreigner too, thusthe moneycould only be approved into a foreign account. However, knowing all this, we will reach ..."
Fraudulent,"Dear sir, I am Dr.Mbeki Ngumeni, a native of Cape town in SouthAfrica and I am an Executive Accountant with the SouthAfrica Department of Mining & Natural Resources.First and foremost, I apologize f..."
Fraudulent,"I KNOW THAT YOU MUST HAVE RECEIVED THE FIRST LETTER I SENT TO YOU BY POST,BUT IF NOT, HERE COMES A FOLLOW UPTO OF THE LETTER.FIRST, I MUST SEEK FOR YOUR UTMOST UNDERSTANDING AND PRAY THAT GOD WILL GIV..."
Fraudulent,to enable me forward a letter of nominee on your behalf to the security company in Amsterdam where the Funds is presently kept for further distribution among the charitable Homes in your country as di...
Fraudulent,(READ CAREFULLY ADN KEEP CONFIDENTIAL)FROM/MR MOHAMEDAH A HAFARTHE MANAGER OF AUDIT &ACCOUTANCY DEPT.BANK OF AFRICA(B.O.A)OUGADOUGOU?BURKINA-FASODear partnerGood day and how are you doing with your fa...
Fraudulent,FAX:+31-847-355-196. REPLY EMAIL:frankukrel@iwon.com***********************************************All winnings must be notarized to complete the claim process; winners will be referred to a Foreign T...
